"stock","Region1Name","Region2Name","Region3Name","Region4Name","pst_agg"
"LITTLE_CAMPBELL_RIVER","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NAHWITTI_R","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NIMPKISH","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NIMPKISH_RIVER","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"QUATSE","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"QUATSESE_R","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"QUATSE_RIVER","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-NIMPKISH R","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-WOSS R","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"STEPHENS_CR","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"AALTANHASH R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"AALTANHASH_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ATNARKO","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ATNARKO_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ATNARKO_RIVER_UPPER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DOCEE","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DRAKE_CR","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DUNN_CR","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ECSTALL_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"EVELYN_CR","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"HAGENSBORG_SL","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"HIRSCH","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"HIRSCH_CREEK","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"HUGH_CR","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KASIKS","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KASIKS_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KASIKS_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KHUTZE RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KHUTZE_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KILBELLA","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KILBELLA_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KILBELLA_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KILDALA","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KILDALA_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KILTUISH_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITIMAT","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITIMAT_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITIMAT_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITLOPE","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITLOPE_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"LOWATNARKO","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"LOWATNARKO(11)","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NEECHANZE","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NEECHANZE_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NEECHANZ_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NUSATSUM","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NUSATSUM_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"QUAAL_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-ATNARKO R LOW","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-ATNARKO R UP","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-KILBELLA R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SALLOOMT_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SALLOOMT_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SALOOMPT","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SNOOTLI CREEK H","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SNOOTLI_CR","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TAKIA","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TAKIA_RIVER","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TANKEEAH_R","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"U_ATNARKO","NOMN","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CRANBERRY","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CRANBERRY_RIVER","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DAMDOCHAX","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DAMDOCHAX_CREEK","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ISHKHEENICKH","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ISHKHEENICKH_RIVER","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KATEEN","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KATEEN_RIVER","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KINCOLITH","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KINCOLITH_RIVER","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITEEN","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITEEN_RIVER","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KWINAGEESE","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KWINAGEESE_RIVER","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KWINAMASS","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KWINAMASS_RIVER","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"MEZIADIN","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"MEZIADIN_RIVER","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"OWEEGEE_CREEK","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"OWEGEE","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SEASKINNISH","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SEASKINNISH_CREEK","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SNOWBANK","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SNOWBANK_CREEK","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TEIGEN","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TEIGEN_CREEK","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TSEAX","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TSEAX_R","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TSEAX_SLOUGH","Nass","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"YAKOUN","QCI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BULKLEY","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BULKLEY_EARLY","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BULKLEY_RIVER-UPPER","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BULKLEY_SP","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"MORICE","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"MORICE_R","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"MORICE_RIVER","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-BULKLEY R UP","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-KITSUM ABV CANYON","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-KITSUM BEL CANYON","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-MORICE R","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SUSKWA","Skeena_Bulkley","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ECSTALL","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"EXCHAMSIKS","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"EXCHAMSIKS_RIVER","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"EXSTEW_R","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"EXSTEW_RIVER","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"FIDDLER_CR","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"FIDDLER_CREEK","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"GITNADOIX","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"GITNADOIX_RIVER","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KHYEX_R","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KHYEX_RIVER","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KLOIYA_RIVER","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"L_KALUM","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"L_KALUM@AC","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ZYMAGOTITZ_RIVER","Skeena_Lower","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BABINE","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BABINE FENCE","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BABINE_RIVER-SECTIONS_1_TO_3","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BABINE_RIVER_SECTIONS_1_TO_3","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BABINE_RIVER___SECTION_4","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KISPIOX","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KISPIOX_RIVER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITSUMKALUM_R","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITSUMKALUM_RIVER-LOWER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITWANGA","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITWANGA_RIVER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NANGEESE_R","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NANGEESE_RIVER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SHEGUNIA_R","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SHEGUNIA_RIVER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SICINTINE_RIVER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SKEENA@TERRACE","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SKEENA_RIVER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SWEETIN","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SWEETIN_RIVER","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"THOMAS_CR","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"THOMAS_CREEK","Skeena_Mid","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BEAR","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BEAR_RIVER","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KITSEGUECLA_R","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KLUATANTAN","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KLUATANTAN_RIVER","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KLUAYAZ_CR","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KLUAYAZ_CREEK","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KULDO_C","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KULDO_CREEK","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"OTSI_CR","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"OTSI_CREEK","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SICINTINE_R","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SLAMGEESH","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SLAMGEESH_RIVER","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SQUINGULA","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SQUINGULA_R","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SQUINGULA_RIVER","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SUSTUT","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SUSTUT_RIVER","Skeena_Upper","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ANDREAFSKY_RIVER","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ANDREAFSKY_RIVER_EAST_FORK","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ANDREW_CR","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ANDREW_CREEK","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ANDREW_CRYH","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ANDREW_MEDH","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CHRISTINA","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CHRISTINA_CREEK","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CRAIG","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CRAIG_RIVER","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DWORSHAK_H","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"JOHNNY_TASHOOT","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"JOHNNY_TASHOOTS_CREEK","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"LITTLE_TAHLTAN","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"LITTLE_TAHLTAN_RIVER","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"L_TAHLTAN_R","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SHAKES_CR","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SHAKES_CREEK","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TAHLTAN_R","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TAHLTAN_RIVER","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TUYA_R","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TUYA_RIVER","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"VERRETT","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"VERRETT_RIVER","Stikine","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"QUINSAM","NEVI","Upper Strait of Georgia","North/Central BC","NBC","NBC_SEAK"
"QUINSAM RIVER H","NEVI","Upper Strait of Georgia","North/Central BC","NBC","NBC_SEAK"
"QUINSAM_R","NEVI","Upper Strait of Georgia","North/Central BC","NBC","NBC_SEAK"
"QUINSAM_RIVER","NEVI","Upper Strait of Georgia","North/Central BC","NBC","NBC_SEAK"
"S-QUINSAM R","NEVI","Upper Strait of Georgia","North/Central BC","NBC","NBC_SEAK"
"APUKA_RIVER","Russia","Russia","Russia","Russia","Russia"
"AVACHA","Russia","Russia","Russia","Russia","Russia"
"BISTRAYA_RIVER","Russia","Russia","Russia","Russia","Russia"
"BOLSHAYA_RIVER","Russia","Russia","Russia","Russia","Russia"
"ICHA_RIVER","Russia","Russia","Russia","Russia","Russia"
"KAMCHATKA_RIVER","Russia","Russia","Russia","Russia","Russia"
"KARYMAY_RIVER","Russia","Russia","Russia","Russia","Russia"
"KIKCHIK_RIVER","Russia","Russia","Russia","Russia","Russia"
"KOL_RIVER","Russia","Russia","Russia","Russia","Russia"
"PAHACHA_RIVER","Russia","Russia","Russia","Russia","Russia"
"PALANA_RIVER","Russia","Russia","Russia","Russia","Russia"
"PYMTA_RIVER","Russia","Russia","Russia","Russia","Russia"
"TIGIL_RIVER","Russia","Russia","Russia","Russia","Russia"
"VOROVSKAJA_RIVER","Russia","Russia","Russia","Russia","Russia"
"BIG_BOULDER_C","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"BIG_BOULDER_CREEK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHATANIKA_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHENA_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"DECEPTION CR 247-41","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"GISASA_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"GOODPASTER_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"HENSHAW_CREEK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KANTISHNA_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KATEEL_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KING_SALMON","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KING_SALMON_R","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KING_SALMON_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KOYUKUK_RIVER_MID_FORK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KOYUKUK_RIVER_SOUTH_FORK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NULATO_RIVER_NORTH_FORK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NULATO_RIVER_SOUTH_FORK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"SALCHA_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"SITUK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"SITUK_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TAHINI","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TAHINI_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TEEDRAANJIK_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"UNUK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"UNUK_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"WHITMAN LAKE H","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"BIG_BOULDER_CR","NSE_Alaska_Chilkat_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TAHINI_R","NSE_Alaska_Chilkat_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KLUKSHU_R","N_Gulf_Coast_Alsek_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"SITUK_R","N_Gulf_Coast_Situk_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKALOON VILLAGE CIF","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKAMIN","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKAMIN_H","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKAMIN_R","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKAMIN_RIVER","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CRIPPLE_CR","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KETA CREEK COMPLEX","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KETA_R","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KING_CR","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CRIPPLE_CREEK","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"DUDIDONTU","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"DUDIDONTU_R","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"DUDIDONTU_RIVER","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"HACKETT_R","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"HACKETT_RIVER","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KOWATUA","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KOWATUA_CREEK","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"LITTLE_TATSAM","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"LITTLE_TATSAMENIE_RIVER","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"LITTLE_TRAPPER","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NAHLIN","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NAHLIN_RIVER","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NAKINA","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NAKINA_R","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NAKINA_RIVER","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TATSAMENIE","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TATSAMENIE_(LAKE_OUTLET)","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TATSAMENIE_LAKE_OUTLET","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TSETA","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TSETA_CREEK","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"YETH_CR","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"YETH_RIVER","Taku","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KOWATUA_CR","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NAHLIN_R_U","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TATSATUA_CR","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"U_NAHLIN_R","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"BESSETTE","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"BESSETTE_CR","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"BESSETTE_CREEK","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"BONAPARTE","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"BONAPARTE_R","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"BONAPARTE_RIVER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"COLDWATER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"COLDWATER_R","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"COLDWATER_RIVER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"COLDWATER_RIVER-UPPER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"DEADMAN","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"DEADMAN_RIVER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"DUTEAU_CR","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"DUTEAU_CREEK","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"LOUIS","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"LOUIS_CREEK","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"NICOLA","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"NICOLA_RIVER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"S-NICOLA R","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"SPIUS","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"SPIUS CREEK H","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"SPIUS_CREEK","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"SPIUS_CREEK-UPPER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"U_COLDWAT_SP","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"U_SPIUS_SP","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"BAEZAEKO","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BAEZAEKO_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BAKER_CR","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BAKER_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BIG_SALMON_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BIRKENHEAD","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BIRKENHEAD_R","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
